label,text
0,sam hocevar wrote escapenumber the gplvescapenumber the latest draft did not raise major objections from legal and despite its concerns with the strategies developed in some sections debian does consider it dfsg free a big one of those concerns is the way it combines barely related topics of copyright and patents into one licence the fsf has been warning for years against 'intellectual property' confusion so it is surprising to see the gpl becoming more of an ip licence helping to spread software patent licensing into swpat free jurisdictions will they stop that in practical terms it seems to be combined copyright trademark licences that cause more problems for debian and gpl is no worse in that way while i'm writing anyway escapenumber the gfdl fdl please it's not ggpl good luck mjr slef my opinion only see http people debian org mjr please follow http www uk debian org mailinglists codeofconduct to unsubscribe email to debian legal request lists debian org with a subject of unsubscribe trouble contact listmaster lists debian org
0, begin pgp signed message hash shaescapenumber bjÃ¶rn like solaris which don't support things like alpha in tr if nobody says no can somebody check that in i don't have any problems on solaris the patch looks fine but i expect that you have usr ucb in your path that's known to cause problems jerry begin pgp signature version gnupg vescapenumber escapenumber escapenumber gnu linux comment using gnupg with mozilla http enigmail mozdev org escapelong escapelong escapenumbergkgs jfa escapelong escapelong ogvw end pgp signature 
0,april escapenumber escapenumber home u s world politics scitech health entertainment business opinion sports blogs interactives video the early show cbs evening news escapenumber hours escapenumber minutes the saturday early show cbs sunday morning face the nation top stories highway collapse spawns commuter nightmare bay area commuters face the prospect of jammed freeways and long detours for weeks if not months following a fiery accident in which a gasoline truck exploded and burned melting part of a freeway interchange and causing its collapse more watch collapsed bridge cripples city Â• u k finds escapenumber guilty of bomb plot Â• pet food toxin said to be common in china watch Â• george tenet at the center of the storm watch u s pet food toxin said to be common in china the toxic chemical melamine is commonly added to animal feed in china a manager of a feed company said a process that boosts the feed's sales value the u s recall of escapenumber brands of pet food has been tied to wheat gluten contaminated by melamine more watch human food supply in jeopardy Â• highway collapse spawns commuter nightmare watch Â• escapenumber dead in kansas city shooting spree Â• escapenumber pa campuses closed due to threat Â• more stories world u k finds escapenumber guilty of bomb plot a british jury has found five men guilty of plotting to blow up a shopping mall nightclub or the parliament with a bomb made from escapenumber escapenumber pounds of fertilizer details are emerging about the long running trial which had been under tight gag order more Â• israeli probe on lebanon war slams pm Â• escapenumber u s troops killed in iraq escapenumber in april watch Â• new nato afghan offensive targets taliban Â• more stories politics obama's preacher and clinton's pollster the new york times examines barack obama's faith including his relationship with a controversial chicago pastor and the washington post profiles hillary clinton's top strategist joel roberts has the highlights of the day's headlines more watch war over iraq reconstruction Â• rice bush will not give in on iraq bill watch Â• n j gov corzine about to leave hospital Â• protests greet gonzales at harvard reunion Â• more stories health kfc buckets will have zero trans fat label kfc's fried chicken buckets soon will be stamped with a health message along with the famous likeness of its founder colonel harland sanders the banner proclaims that its chicken now has zero grams of trans fat per serving more Â• pet food toxin said to be common in china watch Â• drink away your weight watch Â• despite drug war cocaine purer cheaper Â• more stories scitech u s china aim to weaken climate report the u s and china want to water down a key climate change report arguing that quick action to reduce greenhouse gases will be more costly and less effective than the scientists who wrote the report claim according to documents more Â• mind reading toys wave of the future Â• e mail etiquette the do's and don'ts Â• blasting some owls to save others Â• more stories business delta air lines departs from bankruptcy delta air lines inc has undergone a major facelift during more than a year and a half in bankruptcy but other changes are on the way as the nation's no escapenumber carrier has exited chapter escapenumber on monday more Â• kfc buckets will have zero trans fat label Â• proper tire pressure possible lifesaver watch Â• mind reading toys wave of the future Â• more stories entertainment anna's unprinted interviews revealed in interviews journalist joyce wagner conducted more than a decade ago anna nicole smith talks about physical abuse by her mother virgie arthur and her marriage with j howard marshall more watch behind the scenes anna nicole Â• hasselbeck expecting baby no escapenumber Â• sesame street returns to israel Â• legally blonde falters musically Â• more stories opinion andy thanks for writing andy rooney gets a lot of mailÂ—some nice some nastyÂ—and he finds that responding to nice letters can take a lot more time and he explains why he thinks getting mail is one of the most disappointing things in our lives more Â• schieffer on losing a good man watch Â• rocca on the boards Â• corruption comes back to haunt gop watch Â• more stories cbs news broadcasts the early show susan koeppen proper tire pressure possible lifesaver susan koeppen warns that under inflated tires are a real risk they can cause drivers to lose control and get into accidents she explains on the early show more watch tire safety can save lives Â• escapenumber minutes george tenet at the center of the storm watch Â• escapenumber minutes armed and dangerous watch Â• a few minutes with andy rooney andy thanks for writing advertisement tenet center of the storm in full george tenet lets loose on his former bush administration colleagues he tells scott pelley about leading the war in afghanistan and the failure to find wmd in iraq top videos mccartney bodyguard tells all mother vanishes family dead war over iraq reconstruction human food supply in jeopardy tenet felt 'betrayed' tire safety can save lives age appropriate weight loss online house calls friends' 'race' dream dashed all videos inside cbsnews com couric e mail sign up for a daily e mail that tells you what our evening's broadcast will cover blog public eye inside the news inside cbs an unprecedented look inside the workings of cbs news check it out tell us what you think cbs news video cbs news on your schedule watch the top stories of the day in full broadband quality cbs news video is always free cbs news podcasts cbs news on the go news entertainment tech and more listen or download the early show the latest recipes and entertainment news plus health and lifestyle tips all in one place visit the early show online escapenumber minutes ex cia chief george tenet defends the controversial high value program and denies to agency uses torture scott pelley reports sunday at escapenumber p m et pt escapenumber hours mystery murder in the fast lane a sister fights for justice in the murders of her brother and his wife bill lagattuta reports saturday at escapenumber p m et pt week in photos see the week's most compelling pictures the inside scoop get the scoop about what's on cbs news this week daily crossword are you up to the challenge try our daily crossword back to top to unsubscribe or change your subscription options click here contact email administrator cbsnews com escapenumber w escapenumberth st room escapenumber escapenumber new york ny escapenumber help advertise terms of service privacy statement Â©mmvii cbs interactive inc all rights reserved 
0, croero hotmail com wrote hello i need to import a data set i have never imported data files with r i have always worked on simulated data i have looked at r data import export manual it is a bit peculiar because my data base is already an r object called japan then you do not want to import it if you already have an r object then you'e done it is already 'imported you just need to work with it probaly as a data frame i guess it is not yet a data set and i don't know how to manipulate variables from it when i type japan here is an extract of what i get ldp nfp skg jcp gender education ageescapenumber escapenumber escapenumber escapenumber escapenumber male escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber female escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber male escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber male escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber male escapenumber escapenumber i have saved the following objet in a file called japan rdata then i have tried the following instructions read table file japan rdata header false sep i get the following result vescapenumber \\escapenumberï¿½\\bwarning message readtableheader a trouvï¿½ une ligne finale incomplï¿½te dans 'japan rdata' which means probably has found the last lign incomplete i am not too sure i don't know that the error messages mean but it is likely that they mean you already did it go away what can i do i want to get variables such ldp nfp skg jcp gender education and age how can i do that thank you very much do an ls and find out what objects you have if you have a japan then you can do japan lpd or japan escapenumber or an attach japan and then refer to lpd each approach has its advantages see http www r project org for some basic information on the subject r help stat math ethz ch mailing list https stat ethz ch mailman listinfo r help please do read the posting guide http www r project org posting guide html and provide commented minimal self contained reproducible code 
0,alert name bush house to vote on bill easing stem cell restrictions escapenumber escapenumber escapenumber escapenumber escapenumber am edt house republicans united wednesday to reject a democratic backed bill to ban human reproductive cloning a prelude to the larger battle this week over the federal funding of stem cell research full story you have agreed to receive this email from cnn com as a result of your cnn com preference settings to manage your settings click here to alter your alter your alert criteria or frequency or to unsubscribe from receiving custom email alerts click here refer a friend or colleague to cnn's free personalized alerting service cable news network lp lllp one cnn center atlanta georgia escapenumber Â© escapenumber cable news network lp lllp a time warner company all rights reserved terms under which this service is provided to you read our privacy guidelines contact us 
0,we have several blades running various operating systems in vmware and windows as the host os that have been up for months now think about it if one isn't interacting with it much then there's really nothing for windows to crash or get hung up on it's running six to eight vmware images take care sina original message from speakup bounces braille uwo ca mailto speakup bounces braille uwo ca on behalf of tyler spivey sent wednesday april escapenumber escapenumber escapenumber escapenumber am to speakup is a screen review system for linux subject re linux windows and vmware begin pgp signed message hash shaescapenumber vmware with windows as the host works rather well serial ports just work since speakup isn't taking them as under linux the disadvantage is that windows is very unstable to the point of needing to be rebooted every cupple of days if you run vmware under linux and emulate windows the windows at least for me was sort of slow also sharing between the two operating systems will be an issue either way samba can help with that or windows file sharing on the windows side tyler begin pgp signature version gnupg vescapenumber escapenumber escapenumber freebsd escapelong gtaqcepmgz escapelong tescapenumbereye dnzt end pgp signature speakup mailing list speakup braille uwo ca http speech braille uwo ca mailman listinfo speakup speakup mailing list speakup braille uwo ca http speech braille uwo ca mailman listinfo speakup
0,please let me know if you needany other information mister bluesman wrote hello there when i try to start the jvm using jinit after loading library rjava i don't seem to be able to as i get the message error in jinit cannot create java virtual machine what is going on here i have java escapenumber escapenumber installed on my xp machine thanks again view this message in context http www nabble com jinit escapenumber escapenumber problem tfescapenumber html aescapenumber sent from the r help mailing list archive at nabble com r help stat math ethz ch mailing list https stat ethz ch mailman listinfo r help please do read the posting guide http www r project org posting guide html and provide commented minimal self contained reproducible code 
0,hello i use a rodbc connection to a mysql server on a debian machine the call to odbcconnect seems to be ok but the result of the first sqlfetch channel t studie retrieves this data frame escapenumber rodbc error could not sqlexecdirect escapenumber escapenumber escapenumber mysql odbc escapenumber escapenumber driver mysqld escapenumber escapenumber escapenumber debian escapelong log you have an error in your sql syntax check the manual that corresponds to your mysql server version for the right syntax to use near '\\ t studi \\escapenumber please note the funny character at the end of the table name in the error message the test data source option on the odbc data source name configuration panel report success who can help me here regards bernhard alternative html version deleted r help stat math ethz ch mailing list https stat ethz ch mailman listinfo r help please do read the posting guide http www r project org posting guide html and provide commented minimal self contained reproducible code 
0,i take it all subjects are measured at the same time points or hotelling's t escapenumber becomes rather messy the essential difference lies in the way the variance matrix is modelled the usual repeated measures model would model the variance matrix as equal variances and equal covariances i e with two parameters though you can vary this using e g lme hotelling's t escapenumber would model the variance matrix as a general symmetric matrix i e for the escapelong case using escapenumber escapenumber escapenumber escapenumber escapenumber parameters if it is appropriate the repeated measures model is much more parsimonious bill venables original message from r help bounces stat math ethz ch mailto r help bounces stat math ethz ch on behalf of sean scanlan sent saturday escapenumber april escapenumber escapenumber escapenumber pm to r help stat math ethz ch subject r hotelling t squared vs two factor anova hi i am a graduate student at stanford university and i have a general statistics question what exactly is the difference between doing a two factor repeated measures anova and a hotelling t squared test for a paired comparison of mean vectors given anova repeated measures on both factors escapenumberst factor two different treatments escapenumbernd factor escapenumber time points where you are measuring the blood pressure at each of the time points hotelling t escapenumber you look at the difference in the escapelong vector of blood pressure measurements for the two different treatments where the four rows in the vector are the four time points i am mainly interested in the main effects of the two treatments can someone please explain if there would be a difference in the two methods or any advantage in using one over the other thanks sean r help stat math ethz ch mailing list https stat ethz ch mailman listinfo r help please do read the posting guide http www r project org posting guide html and provide commented minimal self contained reproducible code r help stat math ethz ch mailing list https stat ethz ch mailman listinfo r help please do read the posting guide http www r project org posting guide html and provide commented minimal self contained reproducible code 
0,positive core inflation report sends dow jones industrial average soaring escapenumber points near record high watch fox news channel or go to http foxnews com for more advertisement presented by radioshack this e mail is never sent unsolicited you have received this fox news alert because you subscribed to it or someone forwarded it to you to unsubscribe from fox news alerts or to add remove a new e mail address log on to http www foxnews com alerts unsubscribe html copyright escapenumber fox news network llc escapenumber avenue of the americas new york ny all rights reserved 
0,hi i noticed that in debian etch none of the tools for autoconfiguration stuff like autoconf automake and other tools like this are not installed if i do apt get install autoconf it wants me to manually install more tools is there a package group name i can give apt get that will install all of these tools to configure build and install stuff like autoconf and automake speakup mailing list speakup braille uwo ca http speech braille uwo ca mailman listinfo speakup
0,author abartlet date escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber wed escapenumber apr escapenumber new revision escapenumber websvn http websvn samba org cgi bin viewcvs cgi view rev root samba rev escapenumber log merge from escapenumber escapenumber print the correct variable configfile when complainig that it cannot be loaded this makes it much more clear when the command line option is misused like c is create for the apache htpasswd utility andrew bartlett modified branches samba escapenumber escapenumber escapenumber source utils smbpasswd c changeset modified branches samba escapenumber escapenumber escapenumber source utils smbpasswd c branches samba escapenumber escapenumber escapenumber source utils smbpasswd c escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber utc rev escapenumber branches samba escapenumber escapenumber escapenumber source utils smbpasswd c escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber utc rev escapenumber escapenumber escapenumber escapenumber escapenumber if lp load configfile true false false true fprintf stderr can't load s run testparm to debug it\\n dyn configfile configfile exit escapenumber 
0, manuele pesenti wrote dear r user how can i update a data frame adding new lines rbind i need to create a second data frame from a first one with only some of their entrys filtering the value of a specific column how can i do this subset thankyou very much in advance best regards manuele pesenti manuele pesenti manuele inventati org amicogodzilla jabber linux it http mpesenti polito it r help stat math ethz ch mailing list https stat ethz ch mailman listinfo r help please do read the posting guide http www r project org posting guide html and provide commented minimal self contained reproducible code r help stat math ethz ch mailing list https stat ethz ch mailman listinfo r help please do read the posting guide http www r project org posting guide html and provide commented minimal self contained reproducible code 
0,thanks chris i think this should work i have one more question regarding this is that possible to write some pl sql scripts integrated inside r it is the same token like i have asked in my previous question in this way native r data structures can be passed to the mysql data base directly to interrogate dynamically rather than statically like using paste one concern using paste to construct the sql command is this what about if the id list in your sample becomes very large is this a problem to construct this way i will try to follow your advice but i hope someone on the mailing list can teach me how to integrate r data structure with mysql like pl sql thanks much bruce on escapenumber escapenumber escapenumber chris stubben wrote i am trying to write a rmysql sql script inside r such that part of the sql would be r list or vector for example i want to select from atable where id would equal to a members of r list or vector of escapenumber escapenumber escapenumber here the id list was generated inside r and then try to feed to mysql to call to get additional data sets you could pass a comma separated list of ids to the sql in operator in mysql create table tmp id int name char escapenumber insert into tmp values escapenumber a escapenumber b escapenumber c escapenumber d escapenumber e in r library rmysql con dbconnect mysql dbname test id in function ids dbgetquery con paste select from tmp where id in paste ids collapse id in escapenumber escapenumber id name escapenumber escapenumber b escapenumber escapenumber c escapenumber escapenumber d simple lists also work id in list escapenumber escapenumber escapenumber id name escapenumber escapenumber a escapenumber escapenumber d escapenumber escapenumber e chris r help stat math ethz ch mailing list https stat ethz ch mailman listinfo r help please do read the posting guide http www r project org posting guide html and provide commented minimal self contained reproducible code waverley palo alto alternative html version deleted r help stat math ethz ch mailing list https stat ethz ch mailman listinfo r help please do read the posting guide http www r project org posting guide html and provide commented minimal self contained reproducible code 
0,hi list i would like to know if you have read any negative review about debian etch on the desktop of course from those who installed using the tasks we work hard to maintain through the debian installer gnome kde and xfce i'm interested in debunk myths and on constructive criticism for a better lenny desktop thanks in advance stratus http stratusandtheswirl blogspot com to unsubscribe email to debian desktop request lists debian org with a subject of unsubscribe trouble contact listmaster lists debian org
0,on may escapenumber escapenumber at escapenumber escapenumber am gerald jerry carter wrote specify the full sid instead of just the rid to net groupmap add the howto is for a samba dc iirc thanks for the info looks like you're right on the howto i generalized it to ad is what i'm trying to do unusual or is it just obvious that i should know to specify the full sid hope this helps thanks again now i can get back to mucking with cyrus imap nik
0,on escapenumber escapenumber escapenumber paul lynch wrote suppose you have a vector of data in x and response values in y how do you plot together both the points x y and the curve that results from the fitted model if the model is not y x but a higher order polynomial e g y poly x escapenumber in other words abline doesn't work for this case one way is to use ggplot install packages ggplot library ggplot qplot mpg wt data mtcars type c point smooth qplot mpg wt data mtcars type c point smooth method lm qplot mpg wt data mtcars type c point smooth method lm formula y poly x escapenumber library splines qplot mpg wt data mtcars type c point smooth method lm formula y ns x escapenumber regards hadley r help stat math ethz ch mailing list https stat ethz ch mailman listinfo r help please do read the posting guide http www r project org posting guide html and provide commented minimal self contained reproducible code 
0, begin pgp signed message hash shaescapenumber james peach wrote we absolutely must have the author history if only to maintain correct copyright attributions when moving code around i don't really like this idea unless there is no other way though if that's the only way i'd rather stick with svn even though i quite like git it's only an issue with bzr and performance i did a full svn import a few weeks ago so its a little out of date but enough to illustrate the functionality you can grab the repo from git git samba org jerry samba svnimport cheers jerry begin pgp signature version gnupg vescapenumber escapenumber escapenumber gnu linux comment using gnupg with mozilla http enigmail mozdev org escapelong npsykacbbgsn escapelong escapelong ddoo end pgp signature 
0,hi i happened to need generate the following tescapenumber vescapenumber vescapenumber count countescapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber from vescapenumber vescapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber i am wondering what function of funx i need to put into tapply tescapenumber escapenumber tescapenumber escapenumber funx to get that if i use length i probabaly need to do merge by myself is there a better way thanks weiwei shi ph d research scientist genego inc did you always know no i did not but i believed matrix iii r help stat math ethz ch mailing list https stat ethz ch mailman listinfo r help please do read the posting guide http www r project org posting guide html and provide commented minimal self contained reproducible code 
0,author jerry date escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber tue escapenumber apr escapenumber new revision escapenumber websvn http websvn samba org cgi bin viewcvs cgi view rev root samba rev escapenumber log bug escapenumber second half of fix just disable the uid gid allocation if no idmap alloca backend has been defined and we are not using a escapenumber escapenumber escapenumber idmap backend compatible configuration modified branches samba escapenumber escapenumber source nsswitch idmap c branches samba escapenumber escapenumber escapenumber source nsswitch idmap c changeset modified branches samba escapenumber escapenumber source nsswitch idmap c branches samba escapenumber escapenumber source nsswitch idmap c escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber utc rev escapenumber branches samba escapenumber escapenumber source nsswitch idmap c escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber utc rev escapenumber escapenumber escapenumber escapenumber escapenumber char compat backend null char compat params null const char dom list null char alloc backend char alloc backend null bool default already defined false bool pri dom is in list false int compat escapenumber escapenumber escapenumber escapenumber escapenumber initialize alloc module debug escapenumber initializing idmap alloc module\\n initialize alloc module debug escapenumber initializing idmap alloc module\\n alloc backend null if compat alloc backend talloc strdup idmap ctx compat backend else escapenumber escapenumber escapenumber escapenumber if ab ab escapenumber '\\escapenumber' alloc backend talloc strdup idmap ctx lp idmap alloc backend else alloc backend talloc strdup idmap ctx tdb idmap check alloc alloc backend if alloc backend alloc methods get alloc methods alloc backends alloc backend if alloc methods ret smb probe module idmap alloc backend escapenumber escapenumber escapenumber escapenumber else ret nt status unsuccessful cleanpu temporary strings talloc free compat backend modified branches samba escapenumber escapenumber escapenumber source nsswitch idmap c branches samba escapenumber escapenumber escapenumber source nsswitch idmap c escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber utc rev escapenumber branches samba escapenumber escapenumber escapenumber source nsswitch idmap c escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber utc rev escapenumber escapenumber escapenumber escapenumber escapenumber char compat backend null char compat params null const char dom list null char alloc backend char alloc backend null bool default already defined false bool pri dom is in list false int compat escapenumber escapenumber escapenumber escapenumber escapenumber initialize alloc module debug escapenumber initializing idmap alloc module\\n initialize alloc module debug escapenumber initializing idmap alloc module\\n alloc backend null if compat alloc backend talloc strdup idmap ctx compat backend else escapenumber escapenumber escapenumber escapenumber if ab ab escapenumber '\\escapenumber' alloc backend talloc strdup idmap ctx lp idmap alloc backend else alloc backend talloc strdup idmap ctx tdb idmap check alloc alloc backend if alloc backend alloc methods get alloc methods alloc backends alloc backend if alloc methods ret smb probe module idmap alloc backend escapenumber escapenumber escapenumber escapenumber else ret nt status unsuccessful cleanpu temporary strings talloc free compat backend 
0,cbs news has learned the tuberculosis patient under the first federal quarantine since escapenumber is andrew harley speaker a escapenumber year old lawyer from atlanta he has been taken to a hospital in denver which specializes in respiratory disorders log on now to www cbsnews com or wap cbsnews com for wireless users for details wireless photo and video alerts from cbsnews com direct to your phone subscribe now at http www cbsnews com htdocs wireless index php you are currently subscribed to the cbs news breaking news mailing list to unsubscribe go to http www cbsnews com htdocs registration unsubscribe php
0,two new test files committed to trunk in rescapenumber 
0,at file home jelmer bzr samba samba escapenumber escapenumber revno escapenumber revision id jelmer samba org escapenumber escapelong parent svn vescapenumber escapenumber escapelong escapelong escapenumber escapenumberfc escapelong branches escapenumberfsamba escapenumber escapenumber committer jelmer vernooij branch nick samba escapenumber escapenumber timestamp mon escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber message use shorter directory names for tests modified source torture util c svn vescapenumber escapenumber escapelong escapelong escapenumber escapenumberfc escapelong branches escapenumberfsamba escapenumber escapenumber source escapelong escapenumberfutil c modified file 'source torture util c' a source torture util c escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber b source torture util c escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber escapenumber const char basedir lp parm string escapenumber torture basedir if basedir null basedir tempdir talloc asprintf mem ctx s torture tmp s xxxxxx tempdir talloc asprintf mem ctx s s xxxxxx basedir prefix if mkdtemp tempdir null 
0,on sun escapenumber jun escapenumber jude dashiell wrote if you want to disable scp and sftp access for shell users of your machine all you need do is put a command in each account's bashrc that'll generate text the ssh access will still be possible but not sftp or scp that was a lesson learned the hard way on my part that's an incredibly bad idea if you do that you risk leaving hung processes around that will later have to be killed speakup mailing list speakup braille uwo ca http speech braille uwo ca mailman listinfo speakup
